,IFT,IFT_pred
1316,67.55,67.52389
494,40.21,40.741203
1733,35.88,35.79788
823,28.9,28.756401
1109,28.9,29.111921
1009,46.7,46.393196
1524,54.41,54.104725
54,53.33,53.66853
1622,33.7,33.80466
1465,54.98,54.6591
1272,47.88,47.531475
568,27.3,27.90785
338,35.36,35.46243
1466,53.66,53.48863
244,28.8,27.980974
1138,30.73,29.476313
580,23.7,23.803686
916,37.4,37.2407
354,29.87,29.95611
866,52.9,51.457577
1545,37.7,37.572376
1008,48.2,47.92471
840,40.1,39.917393
1635,35.71,35.073246
312,31.5,31.41712
295,34.25,34.22068
816,35.7,35.406017
1267,52.67,52.551792
910,40.2,38.711216
1232,60.41,60.48204
1260,64.41,64.53309
663,30.1,30.14457
1090,60.6,60.321026
672,33.4,33.40583
449,26.14,25.966116
131,23.4,23.402113
625,40.7,40.396603
797,28.3,28.30216
644,30.6,30.549717
526,39.83,40.034847
498,29.17,28.92232
690,48.5,47.430355
1017,41.6,41.233097
1220,40.0,38.907864
250,58.5,58.276974
595,41.2,41.18089
849,38.0,37.907253
162,24.9,26.621649
1696,58.49,58.06899
1380,56.1,57.825596
443,38.29,38.10214
97,51.77,52.588005
352,32.36,32.45494
428,29.25,29.624823
1251,47.45,47.27235
779,38.7,38.62052
673,50.5,50.37034
506,46.28,45.116222
655,34.4,34.302364
601,34.7,34.505978
330,32.25,32.385048
1098,49.6,49.410362
336,37.92,37.757664
699,27.5,27.303602
1594,31.22,31.031185
326,44.33,44.110893
1654,30.4,30.530031
88,49.77,50.26162
1589,33.74,30.449587
111,30.9,28.566006
621,20.9,20.69953
349,43.23,42.773224
1342,24.13,24.050426
454,35.12,34.787243
1323,48.68,48.760963
305,35.5,35.405888
1172,55.02,54.87746
406,24.78,24.844233
1560,37.7,37.374226
69,38.14,38.812923
529,33.97,33.335155
201,27.5,27.737337
833,57.8,57.32856
1462,55.63,55.1703
1396,40.12,39.760838
331,32.13,32.224857
936,44.4,43.989494
60,34.91,35.065746
1103,33.1,33.188457
524,45.36,45.44523
1641,38.64,38.179657
488,25.99,25.881002
1004,49.4,49.23327
856,35.6,35.687756
1519,56.18,55.91452
234,25.2,25.139555
471,29.57,29.592218
1728,37.52,37.222736
1675,35.97,35.92168
1445,68.05,67.123695
1735,35.72,35.674942
327,39.4,39.35882
564,28.8,29.191511
1398,38.87,38.703823
737,53.5,55.365753
479,58.9,57.45633
1580,42.3,41.86514
728,38.9,38.85933
1736,62.12,61.562046
132,28.4,28.746588
550,30.45,29.991169
1268,50.35,50.1467
1631,37.68,37.565998
298,32.42,32.441456
1279,39.69,39.06233
545,35.05,34.447666
1426,47.64,47.056576
1444,57.02,56.754765
696,37.9,37.370007
1081,31.5,31.529125
347,47.51,47.243225
1061,47.9,47.566784
970,49.3,48.979275
1643,36.89,36.43755
1659,39.22,39.75539
1195,28.49,27.858866
1269,47.62,47.180264
224,33.9,35.13181
643,24.5,24.091688
709,41.1,41.19267
665,29.7,29.433868
1585,54.98,54.32785
1756,60.24,60.01765
863,55.7,55.742107
708,31.9,32.02265
989,42.3,41.82632
1509,58.33,58.083767
1096,50.0,49.930126
1091,46.1,46.321682
1754,40.55,40.7878
1414,54.21,53.914295
1149,29.59,28.906393
1494,52.46,51.913467
842,39.3,39.190357
232,27.5,27.898855
1144,50.67,50.48729
776,37.7,37.039936
1031,47.2,47.048473
1501,56.45,55.98791
902,44.8,44.608112
1162,30.1,30.963715
1486,64.2,64.04652
1755,40.01,40.164894
742,34.7,34.407204
1392,42.83,42.198643
361,32.87,33.186558
805,43.5,43.351994
1346,64.74,64.98921
351,35.11,35.107582
1384,51.46,50.686584
1435,71.3,69.695465
323,29.89,29.884544
1615,28.71,27.820824
730,37.0,37.14238
1623,33.4,33.437363
542,39.67,38.73255
1000,52.0,52.221264
525,42.49,42.418736
1758,50.9,50.823727
1079,32.2,32.36962
458,29.23,29.505642
477,45.13,45.120113
650,29.2,29.253359
1211,30.6,28.109337
