,IFT,IFT_pred
1137,30.98,31.070148
204,33.7,33.744404
1543,39.6,39.723392
1744,39.38,39.228886
670,33.7,33.667774
624,52.4,52.19568
411,30.3,30.729864
740,35.3,35.237137
1032,42.9,42.732944
73,36.37,36.812355
1424,47.49,46.780483
1142,68.52,68.16044
998,55.1,55.24331
1725,36.78,37.1608
206,31.3,31.163755
867,49.8,49.891685
