,IFT,IFT_pred
249,41.6,41.59483333333328
1658,42.13,42.34277136509329
121,38.0,38.148351978291316
857,34.2,34.199999999999974
213,28.5,28.574799066039464
1270,52.29,52.28999999999998
28,43.9,43.900000000000055
554,25.27,25.344921403769824
1247,48.04,48.03999999999997
1345,65.85,65.85000000000004
1123,36.2,36.18524999999997
1292,53.4,53.40000000000005
405,30.64,30.640000000000015
1217,43.0,43.0
1307,35.24,35.22693749999995
1176,34.14,34.308556310876625
1503,51.64,51.639999999999965
1296,45.97,45.96999999999993
153,29.7,29.700625000000002
1627,47.16,47.13603988095234
1310,35.24,35.239999999999945
337,35.8,35.800000000000026
423,40.96,40.95149642857145
1415,53.44,53.44000000000002
1547,56.2,56.19999999999992
1191,18.83,18.829999999999988
1064,43.9,43.900854761904824
994,63.1,63.10000000000002
469,42.0,42.01954166666667
991,64.9,64.89999999999998
1642,37.89,37.83351046626983
1355,37.24,37.22833928571423
93,34.72,34.71999999999996
1316,67.55,67.5500000000001
494,40.21,40.22998437500003
1733,35.88,35.88000000000007
823,28.9,28.90000000000004
1109,28.9,28.910892857142898
1009,46.7,46.69999999999993
1524,54.41,54.40999999999993
54,53.33,53.34122916666662
1622,33.7,33.69353749999998
1465,54.98,54.97999999999998
1272,47.88,47.88000000000008
568,27.3,27.29499999999998
338,35.36,35.36
1466,53.66,53.65999999999995
244,28.8,28.716555216833108
1138,30.73,30.490498788163602
580,23.7,23.70000000000003
916,37.4,37.40000000000005
354,29.87,29.898789583333276
866,52.9,52.90291666666671
1545,37.7,37.69999999999997
1008,48.2,48.19999999999993
840,40.1,40.099999999999945
1635,35.71,35.71125833333336
312,31.5,31.404629693223438
295,34.25,34.223887500000004
816,35.7,35.699999999999974
1267,52.67,52.67000000000005
910,40.2,40.19415624999995
1232,60.41,60.40999999999993
1260,64.41,64.40999999999993
663,30.1,30.099999999999955
1090,60.6,60.6
672,33.4,33.40882083333338
449,26.14,26.174389886675858
131,23.4,23.44933593750003
625,40.7,40.71379999999996
797,28.3,28.29999999999999
644,30.6,30.60243035714281
526,39.83,39.83560064709592
498,29.17,29.124031812888223
690,48.5,48.366258495671
1017,41.6,41.599999999999945
1220,40.0,40.0
250,58.5,58.5049125
595,41.2,41.19112499999996
849,38.0,38.0
162,24.9,25.055722957516377
1696,58.49,58.48999999999988
1380,56.1,56.09999999999998
443,38.29,38.321937499999976
97,51.77,51.769999999999996
352,32.36,32.365279761904745
428,29.25,29.21944206349206
1251,47.45,47.44999999999993
779,38.7,38.812172532225894
673,50.5,50.52802083333333
506,46.28,46.2370833333334
655,34.4,34.42035000000005
601,34.7,34.71858333333331
330,32.25,32.27049583333333
1098,49.6,49.59999999999994
336,37.92,37.92000000000004
699,27.5,27.5
1594,31.22,31.21999999999998
326,44.33,44.35155551948047
1654,30.4,30.40164583333338
88,49.77,49.78078124999998
1589,33.74,33.73999999999995
111,30.9,30.68194158496736
621,20.9,20.900000000000027
349,43.23,43.10756228146856
1342,24.13,24.131056547619092
454,35.12,35.1360666666666
1323,48.68,48.679999999999936
305,35.5,35.5
1172,55.02,55.02000000000002
406,24.78,24.872615848214263
1560,37.7,37.69999999999997
69,38.14,38.139999999999986
529,33.97,33.86120833333331
201,27.5,27.495833333333337
833,57.8,57.775937500000076
1462,55.63,55.630000000000074
1396,40.12,40.119999999999926
331,32.13,32.11991250000007
936,44.4,44.33023295454551
60,34.91,34.90999999999998
1103,33.1,33.08902976190471
524,45.36,45.360333333333365
1641,38.64,38.69359127527902
488,25.99,25.967579166666667
1004,49.4,49.40000000000006
856,35.6,35.59999999999995
1519,56.18,56.179999999999964
234,25.2,25.221916666666697
471,29.57,29.610343750000006
1728,37.52,37.51999999999999
1675,35.97,35.9795083333333
1445,68.05,68.0500000000001
1735,35.72,35.719999999999956
327,39.4,39.39802411721167
564,28.8,28.79999999999999
1398,38.87,38.86999999999993
737,53.5,53.4765
479,58.9,58.868700000000025
