,IFT,IFT_pred
670,33.7,33.596943
624,52.4,52.15364
411,30.3,30.46901
740,35.3,35.06413
1032,42.9,42.81332
73,36.37,36.6883
1424,47.49,46.934296
1142,68.52,68.25035
998,55.1,55.19569
1725,36.78,37.019093
206,31.3,30.955627
867,49.8,49.95834
